what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.8.0.v20120523-1310,"org.eclipse.ui.edit.text.goto.wordPrevious",1353010256709
executed,command,org.eclipse.ui.workbench.texteditor,3.8.0.v20120523-1310,"org.eclipse.ui.edit.text.goto.wordPrevious",1353010256945
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.edit.paste",1353010258706
executed,command,org.eclipse.ui.workbench.texteditor,3.8.0.v20120523-1310,"org.eclipse.ui.edit.text.goto.wordPrevious",1353010259143
executed,command,org.eclipse.ui.workbench.texteditor,3.8.0.v20120523-1310,"org.eclipse.ui.edit.text.goto.wordPrevious",1353010259387
executed,command,org.eclipse.ui.workbench.texteditor,3.8.0.v20120523-1310,"org.eclipse.ui.edit.text.select.wordPrevious",1353010260524
executed,command,org.eclipse.ui.workbench.texteditor,3.8.0.v20120523-1310,"org.eclipse.ui.edit.text.select.wordPrevious",1353010260693
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.edit.delete",1353010261812
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.edit.undo",1353010269119
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.edit.undo",1353010269510
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.edit.undo",1353010269778
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.edit.undo",1353010270171
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.edit.undo",1353010270415
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.edit.undo",1353010270624
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.edit.undo",1353010270856
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.edit.undo",1353010271976
executed,command,org.eclipse.ui.workbench.texteditor,3.8.0.v20120523-1310,"org.eclipse.ui.edit.text.select.wordNext",1353010274471
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.edit.paste",1353010276466
executed,command,org.eclipse.ui.workbench.texteditor,3.8.0.v20120523-1310,"org.eclipse.ui.edit.text.select.wordPrevious",1353010279985
executed,command,org.eclipse.ui.workbench.texteditor,3.8.0.v20120523-1310,"org.eclipse.ui.edit.text.select.wordPrevious",1353010280200
deactivated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1353010282061
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.edit.findReplace",1353010282101
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.edit.paste",1353010290140
activated,workbench,org.eclipse.ui.workbench,3.103.0.v20120530-1824,"",1353010299480
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.edit.undo",1353010335030
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.edit.delete",1353010339782
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.edit.paste",1353010364753
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.edit.undo",1353010365443
executed,command,org.eclipse.ui.workbench.texteditor,3.8.0.v20120523-1310,"org.eclipse.ui.edit.text.goto.wordNext",1353010376230
executed,command,org.eclipse.ui.workbench.texteditor,3.8.0.v20120523-1310,"org.eclipse.ui.edit.text.goto.wordPrevious",1353010403995
executed,command,org.eclipse.ui.workbench.texteditor,3.8.0.v20120523-1310,"org.eclipse.ui.edit.text.goto.wordPrevious",1353010404604
executed,command,org.eclipse.ui.workbench.texteditor,3.8.0.v20120523-1310,"org.eclipse.ui.edit.text.goto.wordPrevious",1353010404842
executed,command,org.eclipse.ui.workbench.texteditor,3.8.0.v20120523-1310,"org.eclipse.ui.edit.text.goto.lineEnd",1353010406567
executed,command,org.eclipse.ui.workbench.texteditor,3.8.0.v20120523-1310,"org.eclipse.ui.edit.text.goto.wordPrevious",1353010410710
executed,command,org.eclipse.ui.workbench.texteditor,3.8.0.v20120523-1310,"org.eclipse.ui.edit.text.goto.wordPrevious",1353010410900
executed,command,org.eclipse.ui.workbench.texteditor,3.8.0.v20120523-1310,"org.eclipse.ui.edit.text.goto.wordPrevious",1353010411139
executed,command,org.eclipse.ui.workbench.texteditor,3.8.0.v20120523-1310,"org.eclipse.ui.edit.text.goto.lineEnd",1353010487001
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.edit.delete",1353010499003
executed,command,org.eclipse.ui.workbench.texteditor,3.8.0.v20120523-1310,"org.eclipse.ui.edit.text.goto.lineEnd",1353010511188
executed,command,org.eclipse.jdt.ui,3.8.0.v20120524-1551,"org.eclipse.jdt.ui.edit.text.java.format",1353010515779
executed,command,org.eclipse.ui.workbench.texteditor,3.8.0.v20120523-1310,"org.eclipse.ui.edit.text.goto.lineEnd",1353010535857
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.edit.paste",1353010537313
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.edit.undo",1353010538391
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.edit.copy",1353010544827
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.edit.undo",1353010545333
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.edit.undo",1353010546093
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.edit.undo",1353010546525
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.edit.undo",1353010546903
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.edit.undo",1353010547220
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.edit.undo",1353010547567
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.edit.undo",1353010547844
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.edit.undo",1353010548621
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.edit.undo",1353010548962
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.edit.undo",1353010549336
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.edit.undo",1353010549620
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.edit.undo",1353010550030
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.edit.undo",1353010550462
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.edit.undo",1353010550779
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.edit.undo",1353010551002
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.edit.undo",1353010551234
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.edit.undo",1353010551476
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.edit.undo",1353010551742
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.edit.undo",1353010552053
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.edit.undo",1353010552307
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.edit.undo",1353010552563
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.edit.undo",1353010552830
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.edit.undo",1353010553455
executed,command,org.eclipse.ui,3.103.0.v20120521-2329,"org.eclipse.ui.edit.undo",1353010553779
